"gene","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"Spag6l",-0.00616671163867214,0.00978788373761703,-0.00509860839529042,-0.00516462215968767,-0.0466209471056761,0.00425228064193823,0.00809598842405005,0.0476370145643693,0.0260225473147243,-0.0146887898028182,0.00152817976373691,0.00896079229884327,0.00139311521721006,-0.00929213600527941,-0.00496242230642833,-0.00366406487802844,-0.00371487545898167,0.00436846199696361,0.00389935040617568,0.00413658531381963,-0.00392200503007038,-0.0105361927440588,0.0113399618086922,-0.00425949361489037,-0.0231071692926895,0.015173540124783,-0.00923750533661559,0.0101884960524261,-0.00283045612346442,0.00829493730556433,-0.0148633377633353,-0.0265653557734754,-0.00839591750956577,0.00915855823214073,-0.00669397600694314,-0.00274317008086574,-0.00114508891566279,0.00379067604616672,-0.00074585280334072,-0.00012724391000615,-3.60018720008833e-05,-0.00455670989801455,0.00563598936423555,0.00487283232347362,-0.00496393114140231,0.00176325735523201,-0.000204496743140787,-0.00383814827307356,0.00394486736159284,0.00307395761526761
"Wnt3",-0.0070203940980665,0.0166840325838767,0.00503981646108483,0.0465059124760906,0.00347131041568619,-0.00207659283862663,0.00177214711892005,0.000800580360031864,0.00111193703971759,-0.000102205523243974,0.000694716545236788,0.00104969225578619,0.00125156237619571,-0.00270349426114315,-0.000960988693004598,0.00084096080370551,0.00141129439305399,0.0019012614077794,0.00408796451979184,0.0017311929633947,0.000854024080674021,0.0026282529538,0.00287861413082073,0.00248732487738233,-0.00173003365535476,0.00409428440302402,-0.00406236932420461,-0.000114514993065245,-0.00822919975132509,-0.00395807702467243,-0.00787389074632297,-0.00957994355227837,-0.01521791965723,-0.0149175665741279,0.0207067994226558,0.0116233988718147,-0.00871809445746021,-0.00843372860294984,0.00135066068735806,0.00267388507835959,-0.00627970171935303,0.00570037611649384,-0.00827626313876655,0.00249838727152283,-0.00394410867630703,0.00339342926615405,-0.00026121194267785,0.021217511675183,-0.00204397131748285,0.00439839737761281
"Pcdh10",-0.0124257955011723,0.0362915087455733,0.0151058485081929,-0.0182942151555471,0.0186116201445723,-0.00255940323187897,0.00236879653232506,-0.00346671605057805,0.00448627943029112,0.000190561270647523,0.00118665191428661,0.0026051774082812,0.00216932972507125,-0.00593940526902827,-0.00221716302901205,8.77200305990231e-06,0.00141440533032157,-0.00104523905457104,0.0025243312474437,0.00255555885895092,-0.000718924323276068,0.00629514089383284,0.00264931859534165,-0.000398957751605375,-0.00751648231240594,0.00122689021901821,0.00458147102523617,0.00240311406862166,0.00743745481083032,-0.00605770743160197,-0.00657659564394682,-0.0050296601927881,0.0113353741748676,-0.00221670254216624,0.025005195056005,0.00767624328261498,0.00831387363049097,0.00461596716196419,0.00208862598504456,0.0225759731735102,-0.00440951467521521,-0.0150006237013573,0.0278894257003998,-0.00948985268640453,-0.000434452996204118,0.000112972762415451,-0.00965299996979233,-0.00544879846740788,0.0140522998508567,-0.00725819404771208
"Bphl",-0.00724898582227222,0.0116142175261797,-0.00276300483536332,-0.00729365148007636,-0.0378331835513705,0.00856419125633005,0.0110100906303825,0.0236291067774249,0.0137813566818362,-0.0127649601531829,0.00193856826077843,0.00292681605415045,-0.00882687711387736,-0.00702646002552018,-0.00744328607838131,-0.00807484254374491,-0.0130045591691906,0.0123952790666724,-0.00225975415834355,0.00993045659559298,0.00904263936991755,-0.0198581686016487,0.0181483689780769,0.0107774422747719,0.00181613168684155,0.0245079752444778,-0.0145280979610614,0.00539612820128966,-0.000552804807724072,0.0160448660969486,-0.000234962675463584,-0.0256572536801317,-0.00415126484116981,0.0105664596469171,-0.00730892472617377,-0.000955099037178233,-0.00144849883445177,-0.00644994307409616,-0.00639047650798425,-0.00122580906056671,0.0036355941454001,0.015590489194222,0.0155041168463571,0.00412800366834322,-0.0076834139524558,-0.00629969913576729,-0.000488247149909999,0.0146826354437231,-0.00873867331513817,0.00856491766123658
"Cd93",-0.0165086240371831,-0.0271378352967173,0.0143571949169664,-0.00134621783509814,0.00884062419852262,-0.0126004042898519,-0.0200798040204615,0.00729727805191463,0.0180030602699634,0.00692372468426553,-0.0182148019864933,-0.0658454316914967,-0.0106246455559808,-0.0356262025092947,-0.030717641718751,-0.0171907435782388,-0.00319384850094893,-0.00596371042181863,-0.00446853141289192,-0.00178763293831387,0.0122582304126741,-0.00428205405764389,0.0359343371652604,-0.0359360691385771,-0.00782912627845622,-0.0277056303479201,0.0207567721115989,0.00627910009378212,0.0183210693947907,0.0144068849067505,-0.0146435473754136,0.0325033996940833,0.021319302917427,-0.00256163602597548,0.0128911153066394,0.0171060393758438,-0.0658899484057119,0.0344331801552477,0.0296740908656454,0.0153162639275003,-0.0419374544931045,0.012540015750361,-0.00695982765137502,0.00162178436638687,0.00974103712373418,0.00422398235669445,-0.0148403374101576,-0.00104914507995016,0.00457776171838166,0.00967664958527062
"Arhgap15",0.0117894785781848,0.00253339482744394,-0.0066762227775178,0.00205036123639752,-0.000940406353700706,-0.0331385318963014,0.0309137998329727,-0.0112669566882355,-0.0114071454148772,-0.0416311305281056,-0.0211741979839611,-0.00776053059903693,0.047600475311123,0.0146556925819533,-0.0126625203214848,0.0242611691146985,-0.0207100407244163,0.0151484094906143,-0.00453909398728649,-0.0202178901519228,0.00836941690967072,-0.00823007793662347,0.0190230019437731,0.0247416626416729,-4.3931149408774e-05,0.00114592325971292,-0.00884035881751307,0.0230309982215737,0.00300970840894103,-0.0046756606827551,-0.00236186301186629,4.75841322641707e-05,0.000713420792645664,0.0252448725062188,0.0148694347576114,0.0181068318564785,0.00585731764828751,-0.00443725208526502,-0.00382958071059395,-0.024302744958425,-0.0490889497704017,0.0188293729976518,0.00129856566350759,0.00511303135496659,0.0421298383437281,-0.0125619206660991,-0.0191528188884982,0.00892854001126369,-0.0204165142369932,-0.0338832738150434
"Pla2g16",-0.0214282874236843,0.0106979084370174,0.0129757060501609,0.0211347923967133,-0.0308451080428232,0.00269250165882997,0.00988494273954751,-0.00634138540565777,0.00595520632635559,-0.00771216753960545,-0.0111503483685643,-0.00100610992696124,-0.00837864388042613,0.00888916649552887,-0.0191790608743547,-0.0310122809886009,-0.0398309437945582,0.0140678671610916,-0.00462360328413258,0.0176371487406616,-0.00400317413338964,0.00335123733290532,-0.00267169232717678,0.00673501325695347,0.00905067847423638,0.0189578336047482,-0.00293286535557466,0.00304414828342669,0.000133724359185767,0.00867750527737231,-0.00300719608074703,0.0026562124678281,-0.00785993274314266,0.0251513265665711,-0.00705973540913806,0.0106971483536072,0.00127455377524479,-0.0112729306854628,0.00749427407526583,-0.00411392819358824,-0.00174651250468634,0.00387852246521979,0.0120196136474358,0.0165016623988826,-0.0211894659211267,-0.00325485358731548,0.00528321981691461,-0.00767044650502869,0.00910531119392927,0.00605333983958873
"Gm10561",-0.0120058047030805,0.032491601220476,0.0112352484445345,-0.0233319842177192,0.018729895925319,-0.00191598717087726,0.000442384209531192,-0.00488780868138227,-0.00120709028015526,0.000466664003104818,0.0011508505551059,0.000388908666469713,0.00077045063574707,-6.25604492211866e-05,-0.00328211781971863,-0.000651231011304636,-0.000319380030010216,-0.0015182248336875,0.000841648082085532,-3.61243365341947e-05,-0.0019598345166402,0.000874029093612839,-0.00486339568613149,0.00554747159772557,0.0212279518669457,0.00379174204912616,-0.0121291531992254,-0.0191169826437501,0.00950043131605015,0.024079014318815,0.0106903366631837,-0.000501304159856866,0.0139700026530092,0.0251230195808108,-0.00130770204042423,0.00969661138911319,-0.0142963652575963,-0.0131290067305498,-0.01043441611894,0.00262545897151926,0.000764553082478315,0.00914435840443707,0.00289196398168188,0.0201816557692066,0.00409703233743436,-0.00788569608877553,0.013850646012243,0.0419682382825685,0.00604636333527969,0.000787800495702601
"Ggt1",-0.00470565451513479,0.00351607776623167,-0.0154415163686074,-0.00261326517258052,0.00398348768564546,-0.00039692028825796,-0.00643004793110646,0.0408225128094431,-0.0900906545849443,0.00478405460514749,-0.00437803316617895,0.0263048337095493,0.00624620060341354,-0.0308097327877759,-0.0256096187540024,-0.00734825917427006,-0.00831059799195514,0.00846499716889217,-0.00175143047509349,0.00136950933655672,0.0257000667913478,-0.00653206342074468,0.00644346031341448,0.00110161312284249,-0.00551791743632103,0.0105999073185632,0.078728363716305,-0.0596055339585671,-0.0240435668107947,0.0453151081080645,-0.013272418149756,-0.000484846845864064,-0.00659340779502285,-7.10279748667549e-05,-0.0181814769597622,0.00697488110477705,0.00618161380452641,-0.0132975277775982,0.0134010764106095,0.0121748455526438,-0.00693920366874668,0.00484514846139829,-0.00960247233467662,0.000263029265560137,-0.00665304783142051,-0.0243592258994578,0.0186091222772602,-0.0140497416296427,0.00154305215528853,0.00085084665080267
"Cdc42ep2",-0.0127373678396467,0.00106780033780582,0.00255725906155993,0.0337508659675816,0.00829074740803596,-0.00810395534540352,-0.00608471854039126,0.00886740775928156,-0.00469960166061645,0.00823837544182762,-0.010803015522755,-0.0330987351182724,-0.00568997099760656,-0.0166783061748316,-0.0133000143448865,-0.00458067501484677,-0.00468904274146217,-0.0321425002022464,0.0133646637082584,-0.011285065708462,-0.000287678923510786,-0.0162353821088847,0.0233711455663144,-0.00926400752783068,-0.013994210978361,-0.0089701017463069,0.00164426940589687,0.0261028852222976,0.0133115372133065,-0.00378034518708021,0.0274319886484841,0.00680144976535327,0.00803396677204534,0.000207853023425468,-0.0121646522188315,-0.000670275704128655,0.0251570194939018,-0.031518627220135,-0.0211024289281924,-0.0127477932538449,0.00303369122009536,-0.00125995769894272,0.0265761756351265,0.0242563292974626,0.0181042463131661,-0.00340017543985456,-0.00842695744126709,-0.00712454947128458,-0.0142179183337256,0.0197939644615052
"Lmna",-0.0184888657278214,-0.00659605864185582,-0.0437827559512482,0.00228770402548789,0.00937102410740352,-0.0103332601329009,-0.0291926609578911,0.0116714177404143,0.0207248552890502,0.00875022515451306,-0.0134751118369236,-0.0376075669802746,-0.0153224404683528,-0.0143273659079301,-0.0241589284170724,-0.00954066371977745,0.0284294112887596,-0.0160866631501016,-0.0192465308929197,-0.00900516507571148,-0.0169007167380337,-0.0305597565317361,0.0181147761623156,-0.00976110453718993,0.000367970263407406,-0.0210255293742745,0.00550280273953412,0.00960267666799486,0.0221697525180168,0.0274944765763747,-0.0355801770756396,0.0193427830612212,-0.0185188217284127,-0.00998430092417669,0.00106366108766243,0.0162104398968171,-0.0624947091300946,0.0483399345584939,0.0180973665333839,0.0090460786071888,-0.0429069977932941,-0.00430957048456769,-0.00567305804053756,0.0031737995958717,-0.00221899128388684,-0.0124316253734999,0.00436548405471819,-0.0078961560689884,-0.000543112491280658,0.000121675329007051
"AI593442",-0.00373982257841019,0.00959021688841882,0.0024013390411788,-0.00729581437476373,0.00563952508633232,-0.000692116381042027,-1.22132072225159e-05,-0.000183113579637251,-0.000386833953645635,0.000348049962130001,-0.00147882713559359,0.000150634859666472,-0.000814757132146492,-0.00319655766579142,-0.00172434246347576,-0.00201585316980747,-0.000881479238548536,0.00123386008894551,-0.00061813309915528,0.00253404064843859,0.000129929974837652,-0.00631133490666527,-0.000715150850771373,-0.000635410904907805,0.0196305877174669,-0.00039640996111316,-0.00223706360504483,-0.00103331530373983,0.0116815976626386,-0.0102715569641119,-0.00497467907333965,0.00313888912244893,0.00113048413896759,0.00422287296348951,0.00548029793994942,-0.0140624213431272,-0.00657053795967657,-0.00177339727834811,-0.000266244993272038,0.00136848146826296,-0.00431538728139553,-0.00459795948327131,0.00827441898076627,0.00300671205667259,0.00142926813318755,0.00488888710658961,-0.000512694507275283,-0.00113848599623458,0.00441511229944411,-0.000222226758351198
"Pdcd1",0.00414637273782606,0.00129621136679136,-0.000424061770926307,0.000306270868276571,-0.00020528831866777,-0.00150675156844452,-0.00703073700278941,0.000253794260199512,0.00269075525923971,0.00440859269725715,-0.0115876113762908,0.00861064402570321,0.0147358533781935,0.0161032808146408,-0.0074706920417756,-0.0127755472910007,-0.00810041600586828,0.00262778943734837,0.00393021628937915,0.000798200945770899,-0.00138343521422701,6.91396050126158e-05,0.00280936691093236,-0.00286024147669633,-0.00147501455286005,-0.00268349614650366,0.00325556306374521,0.000365363539872778,0.00192832974618501,-0.00167564770403819,0.00727047210882607,0.00149154652655965,0.00969051822237104,-0.0135641971235831,-0.00463212893406278,0.00190652014891765,-0.00551074322642549,-0.00533138892546217,-0.00106536635440616,-0.000881790964463459,0.0059508009913663,-0.00146752088037387,-0.00578607391118377,-0.00583398908715765,0.00215468361933424,-0.00209656133190219,0.00621010749633921,0.00167760776239351,-0.00338306059159339,-0.000803838628988708
"Igsf6",0.034752312077305,0.00831704699905846,-0.00531667304827113,-0.000371647504245411,4.62544874882737e-06,-0.0276482723706564,0.00293999288029486,-0.00222792143363608,0.00347896386451945,-0.00380296342038419,0.0214117199757472,0.00575892264787393,-0.0140965436171507,-0.0065261401983573,0.00144509236048256,0.000167700444450852,-0.0129323180901148,0.0154014735548084,0.0194418684058411,-0.0111551831061065,0.00220541788922787,0.00217498692726132,0.00564847207980443,0.000488605288067389,0.00115281943202489,0.0188867985432228,0.0128575768258703,0.0205509267388723,0.0168637878934711,0.00474545555161932,0.0117399215991931,0.00637720293980126,0.000229069879685472,-0.0143219020853993,-0.0130662658744283,0.0173799930399427,-2.97381556630946e-05,-0.0192648199887243,-0.00904055075584025,-0.0219030843553621,-0.0100310066742821,-0.00668194547099225,-0.001139263640923,0.011687725065168,-0.00295362922865911,-0.0282327750386553,-0.0282237638490323,-0.00163938385176734,0.00843846035048011,-0.0176570676139649
"Pik3r1",0.0236528133762889,0.0216626792376599,-0.00189178519845674,0.00227400945649963,0.0136733057283279,0.0174171426271759,-0.00561606516825436,0.00636555179453804,-0.00577321060747218,0.012304097298013,-0.0106427163440423,0.000171637678466318,0.00799996091450011,0.00341512763103906,-0.00271793671701669,0.00262853287165718,-0.0134785897312576,0.0333220055399247,0.0295231164339649,0.0262926695880957,0.000466370929121255,0.00157717749409431,0.00186916262955562,0.00783052939225563,-0.0211669837179689,-0.0179084928722431,0.00593928882883817,0.00674770638708955,0.0289125269688103,0.0187540021754944,-0.029358822997167,0.00316304847318592,0.00793725610278179,-0.0077939757003351,0.0110664223110546,0.00874438034768078,-0.00954447611179732,-0.00167871816848622,-0.017131158016239,0.00613825333444422,0.0310705906773523,0.00505808514818761,0.0402532066352494,0.00394629353061386,-0.0120334253081699,0.0136606789776875,0.00731119084657936,-0.0204244299658688,-0.0237012995713876,-0.0419233185599266
"Sema3g",-0.0077546087711208,-0.0114635498153223,0.00652727067977963,-0.000517436955097482,0.00399558613472872,-0.00177271949970695,-0.00123742506815439,0.00299996572359274,0.00945514728851287,0.00128969328365691,-0.0118380701661721,-0.0324520784180662,-0.0549599667379778,0.0248695654148992,-0.102401266589926,0.0101961526162069,0.0310325368510792,0.0608506949229133,-0.0339781889214858,0.000255222135792353,0.020528421372388,0.0191636891702259,0.0163429378645186,0.000975317227963647,-0.0182906468785754,-0.00120786824541357,-0.00435817367934045,-0.0237479580914965,4.13042027622396e-05,-0.0202804650006326,0.0396413952173621,-0.0200311422263992,-0.00129280336870383,-0.0129738540575823,0.00484784580037366,-0.0103430799578678,0.0226786041385117,-0.0256495508717681,-0.0279449911700608,0.000246846456682645,-0.00188714762649598,-0.00461075843512144,0.0286438673768126,0.0137488848319577,-0.00321804350468528,0.00176816251130715,-0.0168272129419598,0.0028720192950559,-0.00150734758972359,0.0137621314429379
"Adk",-0.0192999253075816,0.0232352996335694,0.0154185572807427,-0.0135349344787494,0.0177074024175147,-0.00407769447303027,-0.00843467125221973,0.00559466944102163,-0.0179639927430177,0.00125828482329845,-0.0052039199939442,-0.00191935864996766,-0.00377982808940889,-0.0142724779160647,0.0184014054062131,-0.025122538922183,-0.0445878174415761,0.0157962510902734,-0.00590072996157354,0.0189026769016643,0.0177422146188436,-0.0107310964857276,-0.0107969203579957,0.014235727217254,0.00391958010372801,0.0304964606298357,0.000889754503172171,-0.00423952438871938,-0.00800760886927971,-0.0124008677619211,-0.00993292351346565,0.0247252525647401,-0.0204726406793558,-0.00202647986737487,-0.0227950119835493,0.0050215078244404,-0.0128716373015224,0.0303213824988532,-0.017707047930565,-0.0459148911153361,-0.0129392906889259,0.00275627939559232,-0.0273331812246569,0.00132977688997388,-0.000631167048243053,0.0271800071966472,-0.00838879819992623,0.00775482247248247,-0.0202832101549537,-0.00233876673079262
